Date,Close
2023-07-03,213.6792755126953
2023-07-05,213.0312957763672
2023-07-06,211.1356964111328
2023-07-07,210.8745880126953
2023-07-10,211.79335021972656
2023-07-11,213.4568328857422
2023-07-12,215.09129333496094
2023-07-13,216.9095001220703
2023-07-14,216.59034729003906
2023-07-17,217.41238403320312
2023-07-18,219.14356994628906
2023-07-19,219.7141876220703
2023-07-20,218.1280975341797
2023-07-21,218.1087646484375
2023-07-24,218.88246154785156
2023-07-25,219.43373107910156
2023-07-26,219.59814453125
2023-07-27,217.90565490722656
2023-07-28,220.1784210205078
2023-07-31,220.8457489013672
2023-08-01,220.24612426757812
2023-08-02,217.12228393554688
2023-08-03,216.49362182617188
2023-08-04,215.57484436035156
2023-08-07,217.22865295410156
2023-08-08,216.22283935546875
2023-08-09,214.67544555664062
2023-08-10,214.714111328125
2023-08-11,214.51100158691406
2023-08-14,215.57484436035156
2023-08-15,213.12802124023438
2023-08-16,211.36782836914062
2023-08-17,209.63662719726562
2023-08-18,209.87844848632812
2023-08-21,211.0873260498047
2023-08-22,210.52639770507812
2023-08-23,212.8282012939453
2023-08-24,209.97512817382812
2023-08-25,211.406494140625
2023-08-28,212.760498046875
2023-08-29,215.85533142089844
2023-08-30,216.81280517578125
2023-08-31,216.5806884765625
2023-09-01,217.2963409423828
2023-09-05,216.0004119873047
2023-09-06,214.6464080810547
2023-09-07,213.91136169433594
2023-09-08,214.1434783935547
2023-09-11,215.48782348632812
2023-09-12,214.44329833984375
2023-09-13,214.47232055664062
2023-09-14,216.3098602294922
2023-09-15,213.7663116455078
2023-09-18,213.78564453125
2023-09-19,213.2440643310547
2023-09-20,211.358154296875
2023-09-21,207.81321716308594
2023-09-22,207.37640380859375
2023-09-25,208.211181640625
2023-09-26,205.2117919921875
2023-09-27,205.4253387451172
2023-09-28,206.7842559814453
2023-09-29,206.18247985839844
2023-10-02,205.9106903076172
2023-10-03,202.9209747314453
2023-10-04,204.38668823242188
2023-10-05,204.27992248535156
2023-10-06,206.71633911132812
2023-10-09,208.01705932617188
2023-10-10,209.30807495117188
2023-10-11,210.1331024169922
2023-10-12,208.4441680908203
2023-10-13,207.26962280273438
2023-10-16,209.67691040039062
2023-10-17,209.94866943359375
2023-10-18,206.842529296875
2023-10-19,204.89144897460938
2023-10-20,202.35797119140625
2023-10-23,201.80467224121094
2023-10-24,203.3286590576172
2023-10-25,200.30982971191406
2023-10-26,198.23257446289062
2023-10-27,197.16482543945312
2023-10-30,199.4362335205078
2023-10-31,200.7272491455078
2023-11-01,202.73654174804688
2023-11-02,206.76486206054688
2023-11-03,209.09451293945312
2023-11-06,209.181884765625
2023-11-07,209.8031005859375
2023-11-08,209.77398681640625
2023-11-09,207.9879608154297
2023-11-10,211.08441162109375
2023-11-13,210.9582061767578
2023-11-14,215.63690185546875
2023-11-15,216.17076110839844
2023-11-16,216.0251922607422
2023-11-17,216.56875610351562
2023-11-20,218.1995086669922
2023-11-21,217.60739135742188
2023-11-22,218.53924560546875
2023-11-24,218.77220153808594
2023-11-27,218.49072265625
2023-11-28,218.62660217285156
2023-11-29,218.72366333007812
2023-11-30,219.62640380859375
2023-12-01,221.4803924560547
2023-12-04,220.6844482421875
2023-12-05,220.25733947753906
2023-12-06,219.3254852294922
2023-12-07,221.0823974609375
2023-12-08,222.14048767089844
2023-12-11,223.0529022216797
2023-12-12,223.89739990234375
2023-12-13,227.37246704101562
2023-12-14,228.7216796875
2023-12-15,228.4110870361328
2023-12-18,229.4011688232422
2023-12-19,231.0804443359375
2023-12-20,227.634521484375
2023-12-21,230.15159606933594
2023-12-22,230.6780242919922
2023-12-26,231.81858825683594
2023-12-27,232.2572784423828
2023-12-28,232.14028930664062
2023-12-29,231.253173828125
2024-01-02,229.70315551757812
2024-01-03,227.49998474121094
2024-01-04,226.9151153564453
2024-01-05,227.2562713623047
2024-01-08,230.50254821777344
2024-01-09,230.07357788085938
2024-01-10,231.26290893554688
2024-01-11,231.10693359375
2024-01-12,231.1459197998047
2024-01-16,230.07357788085938
2024-01-17,228.68930053710938
2024-01-18,230.707275390625
2024-01-19,233.51480102539062
2024-01-22,234.52865600585938
2024-01-23,234.95761108398438
2024-01-24,234.9185791015625
2024-01-25,236.2248992919922
2024-01-26,236.0299072265625
2024-01-29,238.17459106445312
2024-01-30,237.84312438964844
2024-01-31,233.83651733398438
2024-02-01,236.98526000976562
2024-02-02,239.012939453125
2024-02-05,237.88214111328125
2024-02-06,238.6912384033203
2024-02-07,240.57269287109375
2024-02-08,241.16734313964844
2024-02-09,242.63937377929688
2024-02-12,242.8733367919922
2024-02-13,238.9836883544922
2024-02-14,241.6255340576172
2024-02-15,243.48748779296875
2024-02-16,242.21044921875
2024-02-20,240.68966674804688
2024-02-21,240.7384033203125
2024-02-22,245.4956817626953
2024-02-23,245.66140747070312
2024-02-26,244.92051696777344
2024-02-27,245.60289001464844
2024-02-28,245.1934814453125
2024-02-29,246.22682189941406
2024-03-01,248.48843383789062
2024-03-04,248.2447509765625
2024-03-05,245.61268615722656
2024-03-06,247.06515502929688
2024-03-07,249.47305297851562
2024-03-08,248.0302734375
2024-03-11,247.63059997558594
2024-03-12,250.07745361328125
2024-03-13,249.76548767089844
2024-03-14,248.80039978027344
2024-03-15,247.32839965820312
2024-03-18,248.5859375
2024-03-19,250.0189666748047
2024-03-20,252.55357360839844
2024-03-21,253.59666442871094
2024-03-22,252.88348388671875
2024-03-25,252.31610107421875
2024-03-26,251.86610412597656
2024-03-27,254.0867919921875
2024-03-28,254.2530517578125
