Date,Close
2002-09-03,27.790000915527344
2002-09-04,28.270000457763672
2002-09-05,28.979999542236328
2002-09-06,29.610000610351562
2002-09-09,29.729999542236328
2002-09-10,29.729999542236328
2002-09-11,29.770000457763672
2002-09-12,28.850000381469727
2002-09-13,29.809999465942383
2002-09-16,29.670000076293945
2002-09-17,29.079999923706055
2002-09-18,29.479999542236328
2002-09-19,29.5
2002-09-20,29.84000015258789
2002-09-23,30.709999084472656
2002-09-24,30.770000457763672
2002-09-25,30.639999389648438
2002-09-26,30.40999984741211
2002-09-27,30.540000915527344
2002-09-30,30.469999313354492
2002-10-01,30.829999923706055
2002-10-02,30.489999771118164
2002-10-03,29.760000228881836
2002-10-04,29.6200008392334
2002-10-07,29.639999389648438
2002-10-08,29.479999542236328
2002-10-09,29.350000381469727
2002-10-10,28.969999313354492
2002-10-11,29.3700008392334
2002-10-14,30.030000686645508
2002-10-15,29.719999313354492
2002-10-16,29.469999313354492
2002-10-17,29.6200008392334
2002-10-18,29.600000381469727
2002-10-21,28.3799991607666
2002-10-22,27.920000076293945
2002-10-23,28.18000030517578
2002-10-24,28.200000762939453
2002-10-25,27.049999237060547
2002-10-28,27.290000915527344
2002-10-29,26.860000610351562
2002-10-30,26.809999465942383
2002-10-31,27.219999313354492
2002-11-01,27.1299991607666
2002-11-04,26.950000762939453
2002-11-05,26.139999389648438
2002-11-06,25.770000457763672
2002-11-07,25.3799991607666
2002-11-08,25.780000686645508
2002-11-11,25.940000534057617
2002-11-12,25.899999618530273
2002-11-13,25.190000534057617
2002-11-14,25.290000915527344
2002-11-15,25.510000228881836
2002-11-18,26.709999084472656
2002-11-19,26.420000076293945
2002-11-20,26.979999542236328
2002-11-21,26.350000381469727
2002-11-22,26.760000228881836
2002-11-25,26.110000610351562
2002-11-26,26.399999618530273
2002-11-27,26.889999389648438
2002-12-02,27.239999771118164
2002-12-03,27.299999237060547
2002-12-04,26.729999542236328
2002-12-05,27.290000915527344
2002-12-06,26.93000030517578
2002-12-09,27.260000228881836
2002-12-10,27.75
2002-12-11,27.399999618530273
2002-12-12,27.920000076293945
2002-12-13,28.440000534057617
2002-12-16,30.100000381469727
2002-12-17,30.100000381469727
2002-12-18,30.440000534057617
2002-12-19,30.559999465942383
2002-12-20,30.299999237060547
2002-12-23,31.75
2002-12-24,31.969999313354492
2002-12-26,32.4900016784668
2002-12-27,32.720001220703125
2002-12-30,31.3700008392334
2002-12-31,31.200000762939453
2003-01-02,31.850000381469727
2003-01-03,33.08000183105469
2003-01-06,32.099998474121094
2003-01-07,31.079999923706055
2003-01-08,30.559999465942383
2003-01-09,31.989999771118164
2003-01-10,31.68000030517578
2003-01-13,32.2599983215332
2003-01-14,32.369998931884766
2003-01-15,33.20000076293945
2003-01-16,33.65999984741211
2003-01-17,33.90999984741211
2003-01-21,34.61000061035156
2003-01-22,32.849998474121094
2003-01-23,32.25
2003-01-24,33.279998779296875
2003-01-27,32.290000915527344
2003-01-28,32.66999816894531
2003-01-29,33.630001068115234
2003-01-30,33.849998474121094
