Date,Close
2014-03-03,78.95805358886719
2014-03-04,80.19931030273438
2014-03-05,80.21563720703125
2014-03-06,80.36264038085938
2014-03-07,80.3381118774414
2014-03-10,80.28095245361328
2014-03-11,79.83182525634766
2014-03-12,79.88899993896484
2014-03-13,78.96623229980469
2014-03-14,78.86822509765625
2014-03-17,79.49700164794922
2014-03-18,80.1747817993164
2014-03-19,79.71752166748047
2014-03-20,80.11764526367188
2014-03-21,79.82366943359375
2014-03-24,79.35820007324219
2014-03-25,79.63951110839844
2014-03-26,78.97515106201172
2014-03-27,78.81114196777344
2014-03-28,79.16377258300781
2014-03-31,79.94298553466797
2014-04-01,80.5663070678711
2014-04-02,80.82058715820312
2014-04-03,80.59911346435547
2014-04-04,79.49188232421875
2014-04-07,78.54048156738281
2014-04-08,78.88495635986328
2014-04-09,79.82817077636719
2014-04-10,78.07295227050781
2014-04-11,77.30201721191406
2014-04-14,77.82689666748047
2014-04-15,78.36003112792969
2014-04-16,79.18022155761719
2014-04-17,79.33606719970703
2014-04-21,79.65592193603516
2014-04-22,80.06603240966797
2014-04-23,79.8609619140625
2014-04-24,79.96758270263672
2014-04-25,79.18841552734375
2014-04-28,79.30322265625
2014-04-29,79.6969223022461
2014-04-30,79.99220275878906
2014-05-01,80.01679229736328
2014-05-02,79.95120239257812
2014-05-05,80.08241271972656
2014-05-06,79.34425354003906
2014-05-07,79.71331787109375
2014-05-08,79.50007629394531
2014-05-09,79.6969223022461
2014-05-12,80.59911346435547
2014-05-13,80.54991149902344
2014-05-14,80.10701751708984
2014-05-15,79.36885070800781
2014-05-16,79.70513153076172
2014-05-19,80.07420349121094
2014-05-20,79.47547149658203
2014-05-21,80.09062194824219
2014-05-22,80.36128997802734
2014-05-23,80.77955627441406
2014-05-27,81.31269836425781
2014-05-28,81.22247314453125
2014-05-29,81.65716552734375
2014-05-30,81.673583984375
2014-06-02,81.77198028564453
2014-06-03,81.73918914794922
2014-06-04,81.91141510009766
2014-06-05,82.57572937011719
2014-06-06,83.00225067138672
2014-06-09,83.14169311523438
2014-06-10,83.12528991699219
2014-06-11,82.84640502929688
2014-06-12,82.25589752197266
2014-06-13,82.52655792236328
2014-06-16,82.59217071533203
2014-06-17,82.88740539550781
2014-06-18,83.50254821777344
