,Close
,CL=F
Date,
2021-09-01,68.58999633789062
2021-09-02,69.98999786376953
2021-09-03,69.29000091552734
2021-09-07,68.3499984741211
2021-09-08,69.30000305175781
2021-09-09,68.13999938964844
2021-09-10,69.72000122070312
2021-09-13,70.44999694824219
2021-09-14,70.45999908447266
2021-09-15,72.61000061035156
2021-09-16,72.61000061035156
2021-09-17,71.97000122070312
2021-09-20,70.29000091552734
2021-09-21,70.55999755859375
2021-09-22,72.2300033569336
2021-09-23,73.30000305175781
2021-09-24,73.9800033569336
2021-09-27,75.44999694824219
2021-09-28,75.29000091552734
2021-09-29,74.83000183105469
2021-09-30,75.02999877929688
2021-10-01,75.87999725341797
2021-10-04,77.62000274658203
2021-10-05,78.93000030517578
2021-10-06,77.43000030517578
2021-10-07,78.30000305175781
2021-10-08,79.3499984741211
2021-10-11,80.5199966430664
2021-10-12,80.63999938964844
2021-10-13,80.44000244140625
2021-10-14,81.30999755859375
2021-10-15,82.27999877929688
2021-10-18,82.44000244140625
2021-10-19,82.95999908447266
2021-10-20,83.87000274658203
2021-10-21,82.5
2021-10-22,83.76000213623047
2021-10-25,83.76000213623047
2021-10-26,84.6500015258789
2021-10-27,82.66000366210938
2021-10-28,82.80999755859375
2021-10-29,83.56999969482422
2021-11-01,84.05000305175781
2021-11-02,83.91000366210938
2021-11-03,80.86000061035156
2021-11-04,78.80999755859375
2021-11-05,81.2699966430664
2021-11-08,81.93000030517578
2021-11-09,84.1500015258789
2021-11-10,81.33999633789062
2021-11-11,81.58999633789062
2021-11-12,80.79000091552734
2021-11-15,80.87999725341797
2021-11-16,80.76000213623047
2021-11-17,78.36000061035156
2021-11-18,79.01000213623047
2021-11-19,76.0999984741211
2021-11-22,76.75
2021-11-23,78.5
2021-11-24,78.38999938964844
2021-11-26,68.1500015258789
2021-11-29,69.94999694824219
2021-11-30,66.18000030517578
2021-12-01,65.56999969482422
2021-12-02,66.5
2021-12-03,66.26000213623047
2021-12-06,69.48999786376953
2021-12-07,72.05000305175781
2021-12-08,72.36000061035156
2021-12-09,70.94000244140625
2021-12-10,71.66999816894531
2021-12-13,71.29000091552734
2021-12-14,70.7300033569336
2021-12-15,70.87000274658203
2021-12-16,72.37999725341797
2021-12-17,70.86000061035156
2021-12-20,68.2300033569336
2021-12-21,71.12000274658203
2021-12-22,72.76000213623047
2021-12-23,73.79000091552734
2021-12-27,75.56999969482422
2021-12-28,75.9800033569336
2021-12-29,76.55999755859375
2021-12-30,76.98999786376953
2021-12-31,75.20999908447266
2022-01-03,76.08000183105469
2022-01-04,76.98999786376953
2022-01-05,77.8499984741211
2022-01-06,79.45999908447266
2022-01-07,78.9000015258789
2022-01-10,78.2300033569336
2022-01-11,81.22000122070312
2022-01-12,82.63999938964844
2022-01-13,82.12000274658203
2022-01-14,83.81999969482422
2022-01-18,85.43000030517578
2022-01-19,86.95999908447266
2022-01-20,86.9000015258789
2022-01-21,85.13999938964844
2022-01-24,83.30999755859375
2022-01-25,85.5999984741211
2022-01-26,87.3499984741211
2022-01-27,86.61000061035156
2022-01-28,86.81999969482422
2022-01-31,88.1500015258789
2022-02-01,88.19999694824219
2022-02-02,88.26000213623047
2022-02-03,90.2699966430664
2022-02-04,92.30999755859375
2022-02-07,91.31999969482422
2022-02-08,89.36000061035156
2022-02-09,89.66000366210938
2022-02-10,89.87999725341797
2022-02-11,93.0999984741211
2022-02-14,95.45999908447266
2022-02-15,92.06999969482422
2022-02-16,93.66000366210938
2022-02-17,91.76000213623047
2022-02-18,91.06999969482422
2022-02-22,92.3499984741211
2022-02-23,92.0999984741211
2022-02-24,92.80999755859375
2022-02-25,91.58999633789062
2022-02-28,95.72000122070312
2022-03-01,103.41000366210938
2022-03-02,110.5999984741211
2022-03-03,107.66999816894531
2022-03-04,115.68000030517578
2022-03-07,119.4000015258789
2022-03-08,123.69999694824219
2022-03-09,108.69999694824219
2022-03-10,106.0199966430664
2022-03-11,109.33000183105469
2022-03-14,103.01000213623047
2022-03-15,96.44000244140625
2022-03-16,95.04000091552734
2022-03-17,102.9800033569336
2022-03-18,104.69999694824219
2022-03-21,112.12000274658203
2022-03-22,111.76000213623047
2022-03-23,114.93000030517578
2022-03-24,112.33999633789062
2022-03-25,113.9000015258789
2022-03-28,105.95999908447266
2022-03-29,104.23999786376953
2022-03-30,107.81999969482422
2022-03-31,100.27999877929688
2022-04-01,99.2699966430664
2022-04-04,103.27999877929688
2022-04-05,101.95999908447266
2022-04-06,96.2300033569336
2022-04-07,96.02999877929688
2022-04-08,98.26000213623047
2022-04-11,94.29000091552734
2022-04-12,100.5999984741211
2022-04-13,104.25
2022-04-14,106.94999694824219
2022-04-18,108.20999908447266
2022-04-19,102.55999755859375
2022-04-20,102.75
2022-04-21,103.79000091552734
2022-04-22,102.06999969482422
2022-04-25,98.54000091552734
2022-04-26,101.69999694824219
2022-04-27,102.0199966430664
2022-04-28,105.36000061035156
2022-04-29,104.69000244140625
2022-05-02,105.16999816894531
2022-05-03,102.41000366210938
2022-05-04,107.80999755859375
2022-05-05,108.26000213623047
2022-05-06,109.7699966430664
2022-05-09,103.08999633789062
2022-05-10,99.76000213623047
2022-05-11,105.70999908447266
2022-05-12,106.12999725341797
2022-05-13,110.48999786376953
2022-05-16,114.19999694824219
2022-05-17,112.4000015258789
2022-05-18,109.58999633789062
2022-05-19,112.20999908447266
2022-05-20,113.2300033569336
2022-05-23,110.29000091552734
2022-05-24,109.7699966430664
2022-05-25,110.33000183105469
2022-05-26,114.08999633789062
2022-05-27,115.06999969482422
2022-05-31,114.66999816894531
2022-06-01,115.26000213623047
2022-06-02,116.87000274658203
2022-06-03,118.87000274658203
2022-06-06,118.5
2022-06-07,119.41000366210938
2022-06-08,122.11000061035156
2022-06-09,121.51000213623047
2022-06-10,120.66999816894531
2022-06-13,120.93000030517578
