Date,Close
2010-11-01,82.94999694824219
2010-11-02,83.9000015258789
2010-11-03,84.69000244140625
2010-11-04,86.48999786376953
2010-11-05,86.8499984741211
2010-11-08,87.05999755859375
2010-11-09,86.72000122070312
2010-11-10,87.80999755859375
2010-11-11,87.80999755859375
2010-11-12,84.87999725341797
2010-11-15,84.86000061035156
2010-11-16,82.33999633789062
2010-11-17,80.44000244140625
2010-11-18,81.8499984741211
2010-11-19,81.51000213623047
2010-11-22,81.73999786376953
2010-11-23,81.25
2010-11-24,83.86000061035156
2010-11-26,83.76000213623047
2010-11-29,85.7300033569336
2010-11-30,84.11000061035156
2010-12-01,86.75
2010-12-02,88.0
2010-12-03,89.19000244140625
2010-12-06,89.37999725341797
2010-12-07,88.69000244140625
2010-12-08,88.27999877929688
2010-12-09,88.37000274658203
2010-12-10,87.79000091552734
2010-12-13,88.61000061035156
2010-12-14,88.27999877929688
2010-12-15,88.62000274658203
2010-12-16,87.69999694824219
2010-12-17,88.0199966430664
2010-12-20,88.80999755859375
2010-12-21,89.81999969482422
2010-12-22,90.4800033569336
2010-12-23,91.51000213623047
2010-12-27,91.0
2010-12-28,91.48999786376953
2010-12-29,91.12000274658203
2010-12-30,89.83999633789062
2010-12-31,91.37999725341797
2011-01-03,91.55000305175781
2011-01-04,89.37999725341797
2011-01-05,90.30000305175781
2011-01-06,88.37999725341797
2011-01-07,88.02999877929688
2011-01-10,89.25
2011-01-11,91.11000061035156
2011-01-12,91.86000061035156
2011-01-13,91.4000015258789
2011-01-14,91.54000091552734
2011-01-18,91.37999725341797
2011-01-19,90.86000061035156
2011-01-20,88.86000061035156
2011-01-21,89.11000061035156
2011-01-24,87.87000274658203
2011-01-25,86.19000244140625
2011-01-26,87.33000183105469
2011-01-27,85.63999938964844
2011-01-28,89.33999633789062
2011-01-31,92.19000244140625
2011-02-01,90.7699966430664
2011-02-02,90.86000061035156
2011-02-03,90.54000091552734
2011-02-04,89.02999877929688
2011-02-07,87.4800033569336
2011-02-08,86.94000244140625
2011-02-09,86.70999908447266
2011-02-10,86.7300033569336
2011-02-11,85.58000183105469
2011-02-14,84.80999755859375
2011-02-15,84.31999969482422
2011-02-16,84.98999786376953
2011-02-17,86.36000061035156
2011-02-18,86.19999694824219
2011-02-22,93.56999969482422
2011-02-23,98.0999984741211
2011-02-24,97.27999877929688
2011-02-25,97.87999725341797
2011-02-28,96.97000122070312
2011-03-01,99.62999725341797
2011-03-02,102.2300033569336
2011-03-03,101.91000366210938
2011-03-04,104.41999816894531
2011-03-07,105.44000244140625
2011-03-08,105.0199966430664
2011-03-09,104.37999725341797
2011-03-10,102.69999694824219
2011-03-11,101.16000366210938
2011-03-14,101.19000244140625
2011-03-15,97.18000030517578
2011-03-16,97.9800033569336
2011-03-17,101.41999816894531
2011-03-18,101.06999969482422
2011-03-21,102.33000183105469
2011-03-22,104.0
2011-03-23,105.75
2011-03-24,105.5999984741211
2011-03-25,105.4000015258789
2011-03-28,103.9800033569336
2011-03-29,104.79000091552734
2011-03-30,104.2699966430664
2011-03-31,106.72000122070312
2011-04-01,107.94000244140625
2011-04-04,108.47000122070312
2011-04-05,108.33999633789062
2011-04-06,108.83000183105469
2011-04-07,110.30000305175781
2011-04-08,112.79000091552734
2011-04-11,109.91999816894531
2011-04-12,106.25
2011-04-13,107.11000061035156
2011-04-14,108.11000061035156
2011-04-15,109.66000366210938
2011-04-18,107.12000274658203
2011-04-19,108.1500015258789
2011-04-20,111.44999694824219
2011-04-21,112.29000091552734
2011-04-25,112.27999877929688
2011-04-26,112.20999908447266
2011-04-27,112.76000213623047
2011-04-28,112.86000061035156
2011-04-29,113.93000030517578
2011-05-02,113.5199966430664
2011-05-03,111.05000305175781
2011-05-04,109.23999786376953
2011-05-05,99.80000305175781
2011-05-06,97.18000030517578
2011-05-09,102.55000305175781
2011-05-10,103.87999725341797
2011-05-11,98.20999908447266
2011-05-12,98.97000122070312
2011-05-13,99.6500015258789
2011-05-16,97.37000274658203
2011-05-17,96.91000366210938
2011-05-18,100.0999984741211
2011-05-19,98.44000244140625
2011-05-20,99.48999786376953
2011-05-23,97.69999694824219
2011-05-24,99.58999633789062
2011-05-25,101.31999969482422
2011-05-26,100.2300033569336
2011-05-27,100.58999633789062
2011-05-31,102.69999694824219
2011-06-01,100.29000091552734
2011-06-02,100.4000015258789
2011-06-03,100.22000122070312
2011-06-06,99.01000213623047
2011-06-07,99.08999633789062
2011-06-08,100.73999786376953
2011-06-09,101.93000030517578
2011-06-10,99.29000091552734
2011-06-13,97.30000305175781
2011-06-14,99.37000274658203
2011-06-15,94.80999755859375
2011-06-16,94.94999694824219
2011-06-17,93.01000213623047
2011-06-20,93.26000213623047
2011-06-21,93.4000015258789
2011-06-22,95.41000366210938
2011-06-23,91.0199966430664
2011-06-24,91.16000366210938
2011-06-27,90.61000061035156
2011-06-28,92.88999938964844
2011-06-29,94.7699966430664
2011-06-30,95.41999816894531
2011-07-01,94.94000244140625
2011-07-05,96.88999938964844
2011-07-06,96.6500015258789
2011-07-07,98.66999816894531
2011-07-08,96.19999694824219
2011-07-11,95.1500015258789
2011-07-12,97.43000030517578
2011-07-13,98.05000305175781
2011-07-14,95.69000244140625
2011-07-15,97.23999786376953
2011-07-18,95.93000030517578
2011-07-19,97.5
2011-07-20,98.13999938964844
2011-07-21,99.12999725341797
2011-07-22,99.87000274658203
2011-07-25,99.19999694824219
2011-07-26,99.58999633789062
2011-07-27,97.4000015258789
2011-07-28,97.44000244140625
2011-07-29,95.69999694824219
2011-08-01,94.88999938964844
2011-08-02,93.79000091552734
2011-08-03,91.93000030517578
2011-08-04,86.62999725341797
2011-08-05,86.87999725341797
2011-08-08,81.30999755859375
2011-08-09,79.30000305175781
2011-08-10,82.88999938964844
2011-08-11,85.72000122070312
2011-08-12,85.37999725341797
2011-08-15,87.87999725341797
2011-08-16,86.6500015258789
2011-08-17,87.58000183105469
2011-08-18,82.37999725341797
2011-08-19,82.26000213623047
2011-08-22,84.12000274658203
2011-08-23,85.44000244140625
2011-08-24,85.16000366210938
2011-08-25,85.30000305175781
2011-08-26,85.37000274658203
2011-08-29,87.2699966430664
2011-08-30,88.9000015258789
2011-08-31,88.80999755859375
2011-09-01,88.93000030517578
2011-09-02,86.44999694824219
2011-09-06,86.0199966430664
2011-09-07,89.33999633789062
2011-09-08,89.05000305175781
2011-09-09,87.23999786376953
2011-09-12,88.19000244140625
2011-09-13,90.20999908447266
2011-09-14,88.91000366210938
2011-09-15,89.4000015258789
2011-09-16,87.95999908447266
2011-09-19,85.69999694824219
2011-09-20,86.88999938964844
2011-09-21,85.91999816894531
2011-09-22,80.51000213623047
2011-09-23,79.8499984741211
2011-09-26,80.23999786376953
2011-09-27,84.44999694824219
2011-09-28,81.20999908447266
2011-09-29,82.13999938964844
2011-09-30,79.19999694824219
