Date,Close
2021-09-01,219.073974609375
2021-09-02,219.81488037109375
2021-09-03,219.73988342285156
2021-09-07,218.79258728027344
2021-09-08,218.2767333984375
2021-09-09,217.51707458496094
2021-09-10,215.7913360595703
2021-09-13,216.279052734375
2021-09-14,214.97537231445312
2021-09-15,216.7480010986328
2021-09-16,216.55099487304688
2021-09-17,214.81591796875
2021-09-20,211.0924835205078
2021-09-21,211.07371520996094
2021-09-22,213.20274353027344
2021-09-23,215.80068969726562
2021-09-24,216.05850219726562
2021-09-27,215.58804321289062
2021-09-28,211.07192993164062
2021-09-29,211.21310424804688
2021-09-30,208.9267578125
2021-10-01,211.80584716796875
2021-10-04,208.6163330078125
2021-10-05,210.56390380859375
2021-10-06,211.4389190673828
2021-10-07,213.4711456298828
2021-10-08,213.00071716308594
2021-10-11,211.4671173095703
2021-10-12,211.31655883789062
2021-10-13,212.2762451171875
2021-10-14,215.80447387695312
2021-10-15,217.08399963378906
2021-10-18,217.8743438720703
2021-10-19,219.4644012451172
2021-10-20,220.32058715820312
2021-10-21,220.9227294921875
2021-10-22,220.49932861328125
2021-10-25,221.8542022705078
2021-10-26,221.76953125
2021-10-27,220.25469970703125
2021-10-28,222.6068878173828
2021-10-29,222.89854431152344
2021-11-01,224.00875854492188
2021-11-02,224.70498657226562
2021-11-03,226.2950439453125
2021-11-04,227.15122985839844
2021-11-05,228.02621459960938
2021-11-08,228.4025421142578
2021-11-09,227.74395751953125
2021-11-10,225.5046844482422
2021-11-11,225.777587890625
2021-11-12,227.4522705078125
2021-11-15,227.4522705078125
2021-11-16,228.4307861328125
2021-11-17,227.4899139404297
2021-11-18,227.8474578857422
2021-11-19,227.19825744628906
2021-11-22,226.1068878173828
2021-11-23,226.18212890625
2021-11-24,226.94422912597656
2021-11-26,222.03294372558594
2021-11-29,224.12164306640625
2021-11-30,219.64317321777344
2021-12-01,216.54769897460938
2021-12-02,220.06654357910156
2021-12-03,217.51683044433594
2021-12-06,220.3112030029297
2021-12-07,225.0248565673828
2021-12-08,225.99398803710938
2021-12-09,223.83941650390625
2021-12-10,225.3635711669922
2021-12-13,223.31253051757812
2021-12-14,221.63780212402344
2021-12-15,225.0531005859375
2021-12-16,222.53160095214844
2021-12-17,221.51547241210938
2021-12-20,218.40121459960938
2021-12-21,222.68211364746094
2021-12-22,224.88377380371094
2021-12-23,226.4361572265625
2021-12-27,229.4095458984375
2021-12-28,228.9374542236328
2021-12-29,229.06961059570312
2021-12-30,228.7013397216797
2021-12-31,227.9742889404297
2022-01-03,229.41897583007812
2022-01-04,228.9846649169922
2022-01-05,224.0179901123047
2022-01-06,223.9613494873047
2022-01-07,222.9415740966797
2022-01-10,222.55442810058594
2022-01-11,224.7733612060547
2022-01-12,225.12274169921875
2022-01-13,221.8273468017578
2022-01-14,221.91236877441406
2022-01-18,217.5972442626953
2022-01-19,215.31222534179688
2022-01-20,212.800537109375
2022-01-21,208.5892791748047
2022-01-24,209.93011474609375
2022-01-25,206.9936065673828
2022-01-26,206.19094848632812
2022-01-27,204.6613311767578
2022-01-28,209.70350646972656
2022-01-31,214.16026306152344
2022-02-01,215.79376220703125
